"","geneIDs","geneIDX","zscores","pvals","adj.pvals","significant"
"1","DDAH1",11393,7.40977,1.26518644577515e-13,1.99203605887297e-09,"TRUE"
"2","ANKRD6",3509,7.223272,5.07513575802597e-13,3.99540062550594e-09,"TRUE"
"3","PCSK5",4937,6.758647,1.39286286559624e-11,4.45756549895491e-08,"TRUE"
"4","LINC01140",3040,6.737791,1.60812651903474e-11,4.45756549895491e-08,"TRUE"
"5","LINC01197",4258,6.529795,6.58597718717955e-11,1.15218012013491e-07,"TRUE"
"6","OSR1",3498,6.415264,1.40579033308032e-10,2.21341687943496e-07,"TRUE"
"7","CACNG3",3973,6.17891,6.45456760465194e-10,7.25908335251748e-07,"TRUE"
"8","CNR1",3630,6.119154,9.4073456312272e-10,8.95106992601452e-07,"TRUE"
"9","ABLIM3",11996,6.091766,1.11671837973526e-09,9.25406888891136e-07,"TRUE"
"10","COL21A1",278,6.066229,1.30948385635055e-09,1.03089116591197e-06,"TRUE"
"11","FARP1",6423,6.050188,1.44676899326321e-09,1.08473227613949e-06,"TRUE"
"12","SLN",11989,6.026045,1.68020419819748e-09,1.15020935220084e-06,"TRUE"
"13","PKIA",1252,5.938988,2.86786854778315e-09,1.79653534848616e-06,"TRUE"
"14","RTP1",5247,5.87064,4.34116011572141e-09,2.44112735792977e-06,"TRUE"
"15","FSTL5",187,5.793945,6.875198201615e-09,3.28030289952813e-06,"TRUE"
"16","C2CD4C",12252,5.782401,7.36419084101787e-09,3.35744617943389e-06,"TRUE"
"17","MAOB",5462,5.765016,8.16500947813217e-09,3.54484134820515e-06,"TRUE"
"18","BAIAP3",2899,5.759095,8.45661008553524e-09,3.54484134820515e-06,"TRUE"
"19","PCDH20",9156,5.74583,9.14711723808073e-09,3.69285540804054e-06,"TRUE"
"20","KCNA3",3155,5.725083,1.03383184217364e-08,4.06942058875599e-06,"TRUE"
"21","RRAS2",3884,5.687957,1.28568183741318e-08,4.80365356162168e-06,"TRUE"
"22","NUDT14",13690,5.629193,1.81054717776793e-08,6.33490340310133e-06,"TRUE"
"23","NAV3",8865,5.610384,2.01878154927696e-08,6.85817954113574e-06,"TRUE"
"24","ANO3",10781,5.607963,2.04721777347336e-08,6.85817954113574e-06,"TRUE"
"25","MKL2",4511,5.587413,2.30477155234329e-08,7.56013085242606e-06,"TRUE"
"26","ATP2B4",13509,5.551868,2.82632984614423e-08,8.90011268550819e-06,"TRUE"
"27","PCBD1",13640,5.512284,3.542067579766e-08,1.04618876558454e-05,"TRUE"
"28","GLP2R",7234,5.510013,3.58807198104574e-08,1.04618876558454e-05,"TRUE"
"29","BSPRY",8870,5.49122,3.99166758673536e-08,1.10261063426576e-05,"TRUE"
"30","DPYSL3",8796,5.472464,4.43820938557063e-08,1.20482080647948e-05,"TRUE"
"31","RIPOR2",1190,5.456119,4.86653849605515e-08,1.29870590882014e-05,"TRUE"
"32","GJA1",548,5.380763,7.41707906031872e-08,1.82471734069872e-05,"TRUE"
"33","ARHGEF28",3095,5.371979,7.78771801599387e-08,1.88642492556652e-05,"TRUE"
"34","EFCAB1",5139,5.354377,8.58516964541997e-08,1.98784553039908e-05,"TRUE"
"35","CHMP1A",3737,5.347811,8.90243558618308e-08,2.0314325841225e-05,"TRUE"
"36","PLCH1",6080,5.294237,1.1951435344118e-07,2.58871904394826e-05,"TRUE"
"37","ADAMTS3",10461,5.290973,1.21667328835929e-07,2.58871904394826e-05,"TRUE"
"38","HMGCR",1330,5.246592,1.54938495183319e-07,3.12757257264276e-05,"TRUE"
"39","PRKCD",1768,5.241779,1.59035780332667e-07,3.13002295167231e-05,"TRUE"
"40","NR4A3",14367,5.236248,1.63873726673131e-07,3.18542200798574e-05,"TRUE"
"41","PHLPP2",4717,5.203391,1.9568454732811e-07,3.71211228636276e-05,"TRUE"
"42","SLIT1",8826,5.1943,2.05491547950881e-07,3.85174336010312e-05,"TRUE"
"43","GDF10",4737,5.188277,2.12248728720078e-07,3.88587934150887e-05,"TRUE"
"44","MGAT4C",3809,5.182129,2.19367404510887e-07,3.97004572876313e-05,"TRUE"
"45","SLC16A2",10537,5.150128,2.6030874606727e-07,4.45495783350997e-05,"TRUE"
"46","MT1F",13806,5.142323,2.71362056764428e-07,4.59418879973755e-05,"TRUE"
"47","SLC39A12",10666,5.130882,2.88387662359973e-07,4.83049334452954e-05,"TRUE"
"48","NANOS1",1033,5.098931,3.41577026424364e-07,5.60221904276209e-05,"TRUE"
"49","FREM3",13065,5.072152,3.93342002604579e-07,6.25572710202939e-05,"TRUE"
"50","UNC5B-AS1",9877,5.064437,4.09609064933017e-07,6.44929472737035e-05,"TRUE"
"51","GNB4",4557,5.037772,4.70981992720144e-07,7.19962279162977e-05,"TRUE"
"52","EDNRB",14422,5.029346,4.9215559558383e-07,7.45095178121866e-05,"TRUE"
"53","VIT",7534,5.01154,5.39961562401112e-07,7.87193962963472e-05,"TRUE"
"54","SLC26A11",14687,4.996608,5.83475043411928e-07,8.32670525040591e-05,"TRUE"
"55","EFHC2",5899,4.995253,5.87586846797218e-07,8.32670525040591e-05,"TRUE"
"56","CDKN2D",1428,4.993708,5.92309296948531e-07,8.32670525040591e-05,"TRUE"
"57","SYT17",9494,4.989602,6.05038203392107e-07,8.43037744460949e-05,"TRUE"
"58","NOV",8829,4.96338,6.92768507200444e-07,9.24376283548389e-05,"TRUE"
"59","CDH11",3825,4.957614,7.13641690981505e-07,9.44225918025529e-05,"TRUE"
"60","SLC35F2",10801,4.950952,7.38513188335778e-07,9.61995575750811e-05,"TRUE"
"61","WFDC1",574,4.950747,7.39291614263881e-07,9.61995575750811e-05,"TRUE"
"62","TUNAR",660,4.917414,8.76949619992054e-07,0.000110739004952378,"TRUE"
"63","ARHGAP28",698,4.885725,1.03048948184377e-06,0.000125230748572925,"TRUE"
"64","TSPAN33",2596,4.885059,1.03397887040205e-06,0.000125230748572925,"TRUE"
"65","TAB2",14398,4.88348,1.0422972630156e-06,0.000125274583253288,"TRUE"
"66","RBP4",11756,4.874527,1.09069468090981e-06,0.000129657591492756,"TRUE"
"67","CPNE5",14166,4.872084,1.10427196904374e-06,0.000129657591492756,"TRUE"
"68","GPR68",5358,4.868532,1.12430318724658e-06,0.000130162894729393,"TRUE"
"69","RILPL2",14277,4.859756,1.17530515514606e-06,0.000132012429082517,"TRUE"
"70","NSG2",2270,4.85909,1.17926521075708e-06,0.000132012429082517,"TRUE"
"71","NECAB2",1588,4.857923,1.18623520316894e-06,0.000132012429082517,"TRUE"
"72","HSPB3",14320,4.857198,1.19058526069974e-06,0.000132012429082517,"TRUE"
"73","DNAH2",10249,4.848566,1.24357157133021e-06,0.000135972461045793,"TRUE"
"74","AEBP1",7844,4.84709,1.25285600143854e-06,0.000136042880983792,"TRUE"
"75","GSG1",7454,4.823883,1.40790024329729e-06,0.000146424474557622,"TRUE"
"76","TSEN34",977,4.811752,1.49612934170165e-06,0.000152964652500601,"TRUE"
"77","GATB",5441,4.797928,1.60315381846214e-06,0.000160871208709199,"TRUE"
"78","GRIK2",8670,4.797808,1.6041143072305e-06,0.000160871208709199,"TRUE"
"79","CPE",3487,4.781127,1.74315191133804e-06,0.000169847155178943,"TRUE"
"80","KRT31",5135,4.78062,1.74755408948801e-06,0.000169847155178943,"TRUE"
"81","ZSCAN18",6151,4.764562,1.89264317175804e-06,0.000181705284995917,"TRUE"
"82","DZIP3",13681,4.763126,1.90616733170615e-06,0.000181894573561899,"TRUE"
"83","GNPTAB",11934,4.751683,2.01730466020246e-06,0.000188822227583041,"TRUE"
"84","CNN3",14923,4.751215,2.02197998492342e-06,0.000188822227583041,"TRUE"
"85","PCDH8",11015,4.75074,2.02673588196469e-06,0.000188822227583041,"TRUE"
"86","BIRC3",2128,4.74802,2.05417727418879e-06,0.000190253065777073,"TRUE"
"87","EFEMP1",11291,4.743604,2.09949078467312e-06,0.000193130763245733,"TRUE"
"88","PLPP3",4755,4.732318,2.21970302307975e-06,0.000202018636406883,"TRUE"
"89","WLS",6471,4.72651,2.28411548506651e-06,0.000206686197197541,"TRUE"
"90","MAPK1IP1L",5865,4.723335,2.32008204007681e-06,0.000208741095548625,"TRUE"
"91","LMO3",8303,4.71722,2.3908911237251e-06,0.000213889663312794,"TRUE"
"92","CRLF1",14745,4.712968,2.44134547264876e-06,0.000217169403767541,"TRUE"
"93","CASK",12930,4.708499,2.49547589999535e-06,0.000219497926874249,"TRUE"
"94","TUBB",13434,4.705353,2.53427059650273e-06,0.000219571357495901,"TRUE"
"95","EIF4EBP1",8229,4.701023,2.58861352880127e-06,0.000222719781480743,"TRUE"
"96","AHRR",5554,4.698902,2.61563919686169e-06,0.000223821951927105,"TRUE"
"97","SYT10",13929,4.695842,2.65510720750653e-06,0.000225971151255082,"TRUE"
"98","C1QL3",15264,4.690956,2.71931451371937e-06,0.000227544859924629,"TRUE"
"99","NTSR1",13558,4.690936,2.71958037224048e-06,0.000227544859924629,"TRUE"
"100","NETO2",84,4.671721,2.98686494172239e-06,0.00024361303479055,"TRUE"
"101","CYP51A1",14748,4.670817,3.00004120481855e-06,0.00024361303479055,"TRUE"
"102","GGTA1P",5953,4.670165,3.00957903262592e-06,0.00024361303479055,"TRUE"
"103","ARMCX2",2910,4.669289,3.02243946777018e-06,0.00024361303479055,"TRUE"
"104","RS1",12678,4.6686,3.03259160488712e-06,0.00024361303479055,"TRUE"
"105","MGST1",7948,4.654536,3.24711102641924e-06,0.00025691338246719,"TRUE"
"106","LOC100507516",5755,4.65128,3.29881069374284e-06,0.000259698871864905,"TRUE"
"107","ACKR3",591,4.638487,3.50969006861803e-06,0.000273564703615796,"TRUE"
"108","PTPRF",11677,4.635208,3.56578747155816e-06,0.000275212371272957,"TRUE"
"109","UHMK1",3511,4.625995,3.72804291518031e-06,0.000283565389852725,"TRUE"
"110","MMD",2276,4.618263,3.86965609382313e-06,0.000292921803832909,"TRUE"
"111","CADM1",6901,4.614458,3.94122461408324e-06,0.000296911873438951,"TRUE"
"112","CDH10",4346,4.609577,4.03489075186162e-06,0.000301086989990811,"TRUE"
"113","MT1B",6253,4.603923,4.14605809021296e-06,0.000307797912722664,"TRUE"
"114","MT1X",3426,4.595328,4.32069072132168e-06,0.000316415234452139,"TRUE"
"115","SOX9-AS1",1258,4.594207,4.34398009550554e-06,0.000316647993535809,"TRUE"
"116","FOLR1",6170,4.592929,4.37067795634693e-06,0.000317125918998537,"TRUE"
"117","TOM1L1",8703,4.587478,4.48632687579343e-06,0.000321313572813488,"TRUE"
"118","TSPAN18",2274,4.584832,4.54351608743857e-06,0.000323699822609594,"TRUE"
"119","CDYL2",4586,4.580173,4.64591473906174e-06,0.000329112115346884,"TRUE"
"120","SPIN1",7512,4.579246,4.66655097702699e-06,0.000329112115346884,"TRUE"
"121","MCUB",7617,4.577572,4.70403905727962e-06,0.0003291781998083,"TRUE"
"122","NUDT10",13397,4.576591,4.72614175471624e-06,0.000329261512955784,"TRUE"
"123","ZNF831",9570,4.562967,5.04357446510525e-06,0.000348294210320536,"TRUE"
"124","CRYM",3018,4.5566,5.1988293605386e-06,0.00035258225036037,"TRUE"
"125","CPNE6",5221,4.555492,5.22631048064304e-06,0.00035258225036037,"TRUE"
"126","SYNPR",12228,4.554941,5.24002836356473e-06,0.00035258225036037,"TRUE"
"127","BAIAP2",6589,4.546348,5.45847572478785e-06,0.000362624980874454,"TRUE"
"128","MT1M",5176,4.54008,5.62328880037429e-06,0.000368911175674555,"TRUE"
"129","ISOC1",9215,4.533734,5.7950000347109e-06,0.00037599316418117,"TRUE"
"130","STX17-AS1",2475,4.533689,5.79623538731058e-06,0.00037599316418117,"TRUE"
"131","NCAN",10622,4.532646,5.82493884165443e-06,0.00037599316418117,"TRUE"
"132","ARHGAP12",1533,4.52658,5.99459123067286e-06,0.00038212485395524,"TRUE"
"133","ECHDC3",5699,4.525613,6.02206930576566e-06,0.000382328553303549,"TRUE"
"134","FABP7",7425,4.523886,6.07144352477685e-06,0.000383454680996513,"TRUE"
"135","SEC24D",2434,4.520491,6.16963681570259e-06,0.000385474937970994,"TRUE"
"136","SSTR2",748,4.51997,6.18483950441688e-06,0.000385474937970994,"TRUE"
"137","ZC3HAV1",9879,4.517102,6.26917113348403e-06,0.000385474937970994,"TRUE"
"138","PTCHD1",4856,4.516333,6.29196945433759e-06,0.000385474937970994,"TRUE"
"139","PNPLA3",9638,4.509387,6.50152134576985e-06,0.000393612281161118,"TRUE"
"140","TNNT1",11777,4.508629,6.5247891637378e-06,0.000393612281161118,"TRUE"
"141","VEZT",15198,4.5028,6.70639896054113e-06,0.000399970650127728,"TRUE"
"142","CRMP1",10263,4.492399,7.04253205640368e-06,0.000418432706521041,"TRUE"
"143","AMIGO2",14463,4.483045,7.35854041564211e-06,0.00043334701753597,"TRUE"
"144","TM2D3",1556,4.482632,7.37280088240075e-06,0.00043334701753597,"TRUE"
"145","LARGE1",8067,4.478903,7.50276152627655e-06,0.000437522149004534,"TRUE"
"146","MBOAT7",6368,4.471991,7.74946896918979e-06,0.000446341729431089,"TRUE"
"147","ACSL4",2791,4.471497,7.76739497390399e-06,0.000446341729431089,"TRUE"
"148","PSD3",3225,4.469846,7.82759367022231e-06,0.000448165317591456,"TRUE"
"149","FAM120AOS",8348,4.467919,7.89842002191957e-06,0.000450581968279434,"TRUE"
"150","PPP4R4",11843,4.465605,7.98428016078154e-06,0.000453835708055976,"TRUE"
"151","LOC93622",14919,4.463232,8.07325577663268e-06,0.000457242489939142,"TRUE"
"152","CRYZ",12249,4.44982,8.59422886990636e-06,0.000483271905559556,"TRUE"
"153","SEMA4F",11142,4.442926,8.87436941281599e-06,0.000497248919589992,"TRUE"
"154","PSIP1",7538,4.436984,9.1228071627537e-06,0.000509356733253748,"TRUE"
"155","NOL4",12509,4.434763,9.21736330302012e-06,0.000512431232271075,"TRUE"
"156","NUPR1",9589,4.433408,9.2755097616549e-06,0.000512431232271075,"TRUE"
"157","RHBDD2",5986,4.431954,9.33829429779067e-06,0.000514095957058441,"TRUE"
"158","GLI1",861,4.428967,9.46855079330284e-06,0.000519450634984506,"TRUE"
"159","COG5",12359,4.424205,9.67980722569367e-06,0.000529196405446343,"TRUE"
"160","BRMS1L",15665,4.413636,1.01648812121488e-05,0.000547836644037356,"TRUE"
"161","MYH7",10818,4.41271,1.02084696033102e-05,0.000547836644037356,"TRUE"
"162","PPP2R5A",6765,4.411441,1.02684936058326e-05,0.000547836644037356,"TRUE"
"163","MGEA5",2835,4.410236,1.03258022661545e-05,0.000547836644037356,"TRUE"
"164","PTER",573,4.409384,1.03665067759887e-05,0.000547836644037356,"TRUE"
"165","RTL8A",4722,4.409338,1.03687087915613e-05,0.000547836644037356,"TRUE"
"166","CDH13",10870,4.405267,1.05653661533813e-05,0.000554505633616628,"TRUE"
"167","B9D1",610,4.396296,1.10113751131068e-05,0.00057219175298966,"TRUE"
"168","SPON2",3863,4.395523,1.10506361761327e-05,0.000572342982214503,"TRUE"
"169","SIRPA",12607,4.394508,1.11023915350857e-05,0.000573138212196476,"TRUE"
"170","SLIT3",2307,4.390532,1.1307367262468e-05,0.000579207610819485,"TRUE"
"171","CDC42EP4",14545,4.387266,1.14784378220373e-05,0.000583092708067987,"TRUE"
"172","DYDC2",785,4.387229,1.14803899333805e-05,0.000583092708067987,"TRUE"
"173","SCN3B",1933,4.385362,1.15793049053679e-05,0.000585363267191753,"TRUE"
"174","PEA15",5617,4.384952,1.1601135671305e-05,0.000585363267191753,"TRUE"
"175","FXYD6",10036,4.384287,1.16366276678958e-05,0.000585363267191753,"TRUE"
"176","PNMA8A",12025,4.380819,1.18234057133496e-05,0.000592864722792005,"TRUE"
"177","SLC26A4-AS1",8243,4.373213,1.22431164921287e-05,0.000610024902432173,"TRUE"
"178","SESN3",7673,4.370153,1.2415951090999e-05,0.000616685015545044,"TRUE"
"179","SLC26A4",13211,4.369096,1.24761916353006e-05,0.000617728419175498,"TRUE"
"180","LRRC3B",1446,4.360115,1.2999410844751e-05,0.000641616688873369,"TRUE"
"181","SMIM10L2A",1210,4.353753,1.33826485303101e-05,0.000658468128467912,"TRUE"
"182","EMID1",4069,4.353041,1.34262028765487e-05,0.000658553159785857,"TRUE"
"183","ABCB6",1558,4.352349,1.34686633394602e-05,0.000658584174781993,"TRUE"
"184","RASGEF1C",13844,4.341717,1.41373555406071e-05,0.00068701439193475,"TRUE"
"185","GLRA3",2473,4.338906,1.43193749655383e-05,0.000693718642561234,"TRUE"
"186","TMEM196",7396,4.336723,1.44622693093039e-05,0.000695620294178894,"TRUE"
"187","KCTD15",10295,4.331214,1.4828947035472e-05,0.000709671036697588,"TRUE"
"188","XYLT1",8928,4.327459,1.5083941197149e-05,0.000717512550299428,"TRUE"
"189","RSPH9",5125,4.325231,1.52372105212859e-05,0.000722466082421706,"TRUE"
"190","C1S",7296,4.324615,1.52798479165721e-05,0.000722466082421706,"TRUE"
"191","GAL",11121,4.315574,1.59188712091807e-05,0.00074393525196117,"TRUE"
"192","HBZ",6055,4.30715,1.6537147132731e-05,0.000764578284319619,"TRUE"
"193","RAVER2",15140,4.306858,1.65589834838355e-05,0.000764578284319619,"TRUE"
"194","CLU",9765,4.301919,1.69325214774622e-05,0.000779539621820591,"TRUE"
"195","SLA",15234,4.298087,1.72278545758874e-05,0.000790823820108884,"TRUE"
"196","BCKDK",3817,4.29143,1.77526166999256e-05,0.000807846676128119,"TRUE"
"197","SCAPER",4824,4.288483,1.79897564952557e-05,0.000816278720512397,"TRUE"
"198","KCNMB4",12849,4.286178,1.81773359138244e-05,0.000820875566047218,"TRUE"
"199","PNCK",2413,4.285958,1.81953364592238e-05,0.000820875566047218,"TRUE"
"200","S100A6",6785,4.284843,1.82868279331713e-05,0.000822646016593664,"TRUE"
"201","KLK10",1916,4.284169,1.83423454469064e-05,0.000822792675389008,"TRUE"
"202","NGB",13383,4.273292,1.92607956097986e-05,0.00085425697711628,"TRUE"
"203","TUBB8P12",3145,4.266984,1.98133363551765e-05,0.000876294890202961,"TRUE"
"204","GABRB1",2908,4.266231,1.98802939684216e-05,0.000876793357234728,"TRUE"
"205","CXorf57",8717,4.2626,2.02062025638555e-05,0.000885859648954564,"TRUE"
"206","MT1A",2980,4.253449,2.10502897738821e-05,0.00091304907021976,"TRUE"
"207","KLHDC8B",11316,4.250819,2.1299024307386e-05,0.000921299828900531,"TRUE"
"208","SRI",3685,4.248497,2.15209528306181e-05,0.000925812574639566,"TRUE"
"209","AP3S1",14750,4.247092,2.16563048387933e-05,0.000929096783887741,"TRUE"
"210","WDR86",15079,4.232544,2.31062689632296e-05,0.000983265418448783,"TRUE"
"211","STX1A",13015,4.229194,2.34530041042676e-05,0.000994031720226387,"TRUE"
"212","IL33",3933,4.228278,2.35486714286721e-05,0.000994031720226387,"TRUE"
"213","PAK3",9610,4.225707,2.3819175184156e-05,0.00100008776873209,"TRUE"
"214","GABRA5",10266,4.223172,2.40887841968684e-05,0.00100871783824386,"TRUE"
"215","DDAH2",6877,4.221259,2.42941602280649e-05,0.00101461950342409,"TRUE"
"216","TCEA3",4416,4.219937,2.44370598490044e-05,0.00101788758550946,"TRUE"
"217","PLSCR4",1419,4.219285,2.45078309182183e-05,0.00101814194672123,"TRUE"
"218","ZNF350",8949,4.217328,2.47214254934087e-05,0.00102431274840453,"TRUE"
"219","RAB34",7141,4.211795,2.53349415479215e-05,0.00104697809625203,"TRUE"
"220","C1R",12631,4.210086,2.55273498521143e-05,0.00105216786236005,"TRUE"
"221","ERLIN1",7345,4.209084,2.56408058379085e-05,0.00105274110328314,"TRUE"
"222","OPRK1",10796,4.208783,2.56749814963941e-05,0.00105274110328314,"TRUE"
"223","SLC25A22",10858,4.201677,2.64944976656706e-05,0.00107880830477772,"TRUE"
"224","KCTD12",12769,4.198073,2.69195862335578e-05,0.00108958582325801,"TRUE"
"225","PTGER3",4885,4.196497,2.71075050854671e-05,0.00109157971245698,"TRUE"
"226","HTR7",14068,4.188909,2.80298763425888e-05,0.00112297812471771,"TRUE"
"227","SGSH",12672,4.187713,2.81779527386813e-05,0.00112594366339074,"TRUE"
"228","FAM110C",4051,4.187158,2.8246919468996e-05,0.00112594366339074,"TRUE"
"229","GNG4",8429,4.183474,2.87087937125604e-05,0.00114146453788956,"TRUE"
"230","LRRC36",5657,4.178988,2.92809133492473e-05,0.00115836176051231,"TRUE"
"231","CFAP52",5494,4.177056,2.95306341718233e-05,0.00116144469290338,"TRUE"
"232","FDPS",13892,4.176108,2.96539070528523e-05,0.00116144469290338,"TRUE"
"233","FOXN3-AS1",1221,4.174989,2.98000452681781e-05,0.00116427224006815,"TRUE"
"234","HRH1",9868,4.173229,3.00312820377547e-05,0.00116549636323237,"TRUE"
"235","UCHL1",13006,4.173164,3.00398546001624e-05,0.00116549636323237,"TRUE"
"236","SST",9252,4.172179,3.01700468896496e-05,0.00116549636323237,"TRUE"
"237","RPA2",15245,4.171919,3.02045017190824e-05,0.00116549636323237,"TRUE"
"238","ZNF521",1835,4.171504,3.02595744198579e-05,0.00116549636323237,"TRUE"
"239","TMED8",4595,4.171384,3.02755168346802e-05,0.00116549636323237,"TRUE"
"240","KCNMB2",2625,4.170307,3.04189577633402e-05,0.00116816217069217,"TRUE"
"241","RASAL1",2581,4.16448,3.1206297906133e-05,0.00118571969344359,"TRUE"
"242","GPR27",608,4.164162,3.12498183448127e-05,0.00118571969344359,"TRUE"
"243","SLC44A3",15349,4.164141,3.12526943651376e-05,0.00118571969344359,"TRUE"
"244","GSTM3",4967,4.157066,3.22360884349686e-05,0.00121716357891746,"TRUE"
"245","SPRY1",6997,4.153781,3.27026177877104e-05,0.00122726233618299,"TRUE"
"246","ST5",11309,4.153059,3.28060111297846e-05,0.00122726233618299,"TRUE"
"247","GRIN3A",12555,4.152994,3.28153346162615e-05,0.00122726233618299,"TRUE"
"248","ASB2",12501,4.15184,3.29812820051525e-05,0.00123054569945765,"TRUE"
"249","LRP1B",2269,4.148289,3.34969377108522e-05,0.00124000326923185,"TRUE"
"250","GPR143",4588,4.147928,3.3549786769944e-05,0.00124000326923185,"TRUE"
"251","DDX10",8290,4.147149,3.36640994587012e-05,0.00124131439338935,"TRUE"
"252","FKBP1A",7463,4.145511,3.39056722320133e-05,0.00124681803687031,"TRUE"
"253","DGKB",8192,4.143129,3.42599103614923e-05,0.00125447043870162,"TRUE"
"254","MT2A",117,4.141933,3.44390958075502e-05,0.00125810571575378,"TRUE"
"255","RAB3C",4072,4.138485,3.49606724724512e-05,0.00127127710033517,"TRUE"
"256","MYADM",9801,4.138482,3.49611295297001e-05,0.00127127710033517,"TRUE"
"257","GPR160",6427,4.13451,3.55712765609894e-05,0.00128782502186659,"TRUE"
"258","TP53BP1",811,4.13336,3.57498094331766e-05,0.0012910108934068,"TRUE"
"259","LYPD8",12910,4.132442,3.58929356024273e-05,0.00129321343492041,"TRUE"
"260","MYBPC1",10310,4.127796,3.6625681370961e-05,0.00131581981149989,"TRUE"
"261","TENM3",3574,4.125871,3.69334259899368e-05,0.00132162907320808,"TRUE"
"262","TINCR",7353,4.113967,3.88917057878068e-05,0.00137980622571936,"TRUE"
"263","CRB1",2497,4.113332,3.89988882984469e-05,0.00137985954215516,"TRUE"
"264","PLD6",11431,4.110488,3.94823800013978e-05,0.00138876051247294,"TRUE"
"265","FAR2P2",1627,4.108674,3.97937331324665e-05,0.00138876051247294,"TRUE"
"266","CBLN2",3611,4.108427,3.98363077693569e-05,0.00138876051247294,"TRUE"
"267","SLC7A4",1183,4.108336,3.985200405598e-05,0.00138876051247294,"TRUE"
"268","LOC728392",2273,4.108244,3.98678787956664e-05,0.00138876051247294,"TRUE"
"269","GRP",12039,4.106276,4.02089008706184e-05,0.00139754777970836,"TRUE"
"270","ATP6V0CP3",11064,4.104116,4.05863792936627e-05,0.00140459318520544,"TRUE"
"271","TYRO3",238,4.102817,4.0815007332466e-05,0.00140459318520544,"TRUE"
"272","ADRA1B",15718,4.102265,4.09125305857961e-05,0.00140459318520544,"TRUE"
"273","WIF1",1543,4.102159,4.09312831665169e-05,0.00140459318520544,"TRUE"
"274","ADAMTS9",1521,4.102071,4.09468575426672e-05,0.00140459318520544,"TRUE"
"275","CHCHD6",8418,4.099099,4.14761607727574e-05,0.00141965685079797,"TRUE"
"276","FAM189A2",12753,4.093078,4.25684444459958e-05,0.00145073627229914,"TRUE"
"277","TSPAN6",7994,4.088465,4.34237047128239e-05,0.00146994662123172,"TRUE"
"278","DDIT4L",7498,4.088096,4.3492817649929e-05,0.00146994662123172,"TRUE"
"279","SLC1A4",14253,4.088028,4.35055652901863e-05,0.00146994662123172,"TRUE"
"280","DYRK3",2070,4.086047,4.38784934416438e-05,0.00147937233241688,"TRUE"
"281","PTPRA",2615,4.084662,4.41410220088789e-05,0.00148241969144021,"TRUE"
"282","GDA",9781,4.081033,4.48359881161674e-05,0.00149564117137512,"TRUE"
"283","F12",2204,4.078264,4.53732278923405e-05,0.00150830990776178,"TRUE"
"284","SYTL4",2818,4.078013,4.54222273923372e-05,0.00150830990776178,"TRUE"
"285","NPDC1",14426,4.077599,4.55031569505778e-05,0.00150830990776178,"TRUE"
"286","GYPE",9615,4.073909,4.62305516068859e-05,0.00152259750349824,"TRUE"
"287","GPR25",2121,4.073454,4.63210037583776e-05,0.00152259750349824,"TRUE"
"288","FAM102B",701,4.06974,4.70656330923616e-05,0.00154385081883174,"TRUE"
"289","MSANTD1",6992,4.067261,4.75689551714894e-05,0.00155624102726154,"TRUE"
"290","ZFYVE21",9209,4.065942,4.78388332579634e-05,0.00155946672804686,"TRUE"
"291","ATP6V1H",9187,4.064128,4.82123642243999e-05,0.00156697477614527,"TRUE"
"292","GLOD4",575,4.063858,4.82681972963136e-05,0.00156697477614527,"TRUE"
"293","NTRK2",6066,4.050588,5.10890916352975e-05,0.00164162805673012,"TRUE"
"294","GLDC",769,4.045627,5.21832657800958e-05,0.00166463208452823,"TRUE"
"295","PDE2A",1377,4.045133,5.22934275507271e-05,0.00166463208452823,"TRUE"
"296","ANGPTL1",14180,4.045092,5.23025804292756e-05,0.00166463208452823,"TRUE"
"297","SARNP",11296,4.044953,5.23336222192107e-05,0.00166463208452823,"TRUE"
"298","SCGN",12649,4.04294,5.27851316664858e-05,0.00167560866550165,"TRUE"
"299","ADAMTS19",832,4.040103,5.3427732334344e-05,0.00168802621022748,"TRUE"
"300","SEMA4A",3177,4.039221,5.36290173600157e-05,0.00168877775666689,"TRUE"
"301","FZD1",5061,4.034021,5.48304145861968e-05,0.00172067570622562,"TRUE"
"302","GULP1",4576,4.033892,5.48605401413314e-05,0.00172067570622562,"TRUE"
"303","SHC2",10328,4.030431,5.56746710743348e-05,0.00174001388826127,"TRUE"
"304","NWD1",5366,4.030332,5.56981263692399e-05,0.00174001388826127,"TRUE"
"305","ENOX1",3631,4.024405,5.71195456543611e-05,0.00177406558808372,"TRUE"
"306","CENPVL3",13334,4.024077,5.71992018476631e-05,0.00177406558808372,"TRUE"
"307","TMTC1",15453,4.023914,5.72388262144509e-05,0.00177406558808372,"TRUE"
"308","PCED1B",10109,4.023413,5.7360779273118e-05,0.00177435259264291,"TRUE"
"309","TMEM263",2511,4.02027,5.81314788807747e-05,0.00179115486297025,"TRUE"
"310","SMAD1",8932,4.019763,5.82567159834696e-05,0.00179150779914009,"TRUE"
"311","CCT5",11974,4.016541,5.90585930349885e-05,0.00181262679792572,"TRUE"
"312","FAM181A",10025,4.015455,5.93312191194197e-05,0.00181745144948495,"TRUE"
"313","CYBRD1",13109,4.0136,5.97996509308835e-05,0.00182353410384813,"TRUE"
"314","SH3BGRL3",8529,4.012978,5.99575032590036e-05,0.00182353410384813,"TRUE"
"315","SPRN",11704,4.012383,6.01088726514562e-05,0.00182353410384813,"TRUE"
