"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez","FoldChange"
"ENSG00000164897",167951.882481318,-0.379904632640116,0.137091437798641,-2.77117695124125,0.00558540644972775,0.607289584121969,"DOWN","TMUB1",83590,-1.30125583488199
"ENSG00000198075",35360.3404489781,0.827739270511059,0.298859761728654,2.76965780111474,0.00561152143767333,0.607289584121969,"UP","SULT1C4",27233,1.77490187834451
"ENSG00000112297",16016.5358284965,0.488777820096769,0.176555376248255,2.76841085490083,0.00563303936327858,0.607289584121969,"UP","CRYBG1",202,1.40325560330089
"ENSG00000256597",2093.19865181612,-1.59587459918761,0.576902622381916,-2.76628071579666,0.00566997035645614,0.608680927884815,"DOWN","LINC02393",400087,-3.02277710174103
"ENSG00000114737",7594.89799578805,0.984488514475511,0.356770096357936,2.75944795969617,0.00578991079528831,0.615197056087169,"UP","CISH",1154,1.97861170186155
"ENSG00000119737",29422.2986073356,0.899158015810176,0.326360429859445,2.7551073400578,0.00586728830778039,0.615197056087169,"UP","GPR75",10936,1.86497722931132
"ENSG00000269176",48690.3961852739,-0.313817959549804,0.113947894467124,-2.75404790073014,0.00588631523376549,0.615197056087169,"DOWN","AP001160.3",NA,-1.24299281714942
"ENSG00000152315",9151.15990923616,0.679281285392025,0.246840957186141,2.7518986036008,0.00592508633676746,0.615197056087169,"UP","KCNK13",56659,1.60134180797525
"ENSG00000099330",83491.9745818502,-0.355251510740734,0.129279253702346,-2.74793905879647,0.00599711545766506,0.615197056087169,"DOWN","OCEL1",79629,-1.27920857133645
"ENSG00000169972",61328.1700454649,-0.306158115317354,0.111456213275785,-2.7468914142974,0.00601630495843769,0.615197056087169,"DOWN","PUSL1",126789,-1.23641076063626
"ENSG00000145287",5519.01933336762,1.25742038031988,0.457823094363939,2.74652020791314,0.00602311753554397,0.615197056087169,"UP","PLAC8",51316,2.39067891724519
"ENSG00000189077",208265.550096893,-0.280198038578103,0.102095032096739,-2.74448259453609,0.00606063682908286,0.615197056087169,"DOWN","TMEM120A",83862,-1.21436156822369
"ENSG00000226479",41408.7901537694,0.400884563687163,0.146079560529779,2.74428922316919,0.00606420835942079,0.615197056087169,"UP","TMEM185B",79134,1.3203171924601
"ENSG00000259898",27767.3487623546,-1.13179559480494,0.412645317433612,-2.74278065687013,0.00609213642982372,0.615197056087169,"DOWN","None",NA,-2.19131303934751
"ENSG00000253570",9618.0203581369,-1.11189073952559,0.405517013192405,-2.74190897879305,0.00610832655471768,0.615197056087169,"DOWN","RNF5P1",NA,-2.1612871158486
"ENSG00000274536",14125.7029485521,0.80311338913866,0.292998316702365,2.74101707537959,0.00612493243629869,0.615197056087169,"UP","MIR223HG",NA,1.74486254425535
