"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez"
"ENSG00000227398",57606.3381515845,-0.271654476727916,0.102139975996711,-2.65962933784773,0.00782266885236634,0.251734403087532,"DOWN",NA,NA
"ENSG00000158201",81861.4580988566,-0.440384911100499,0.165593511850228,-2.65943336897648,0.00782722105391883,0.251734403087532,"DOWN","ABHD3","171586"
"ENSG00000142945",6143.99867367105,-0.541603977599038,0.203754075512992,-2.65812586195118,0.00785765419332989,0.251904622855828,"DOWN","KIF2C","11004"
"ENSG00000145708",56480.2871731481,0.722630525836773,0.271857958934233,2.65811796965484,0.00785783821343221,0.251904622855828,"UP","CRHBP","1393"
"ENSG00000120800",87316.9854663908,0.287725670523322,0.108256413833791,2.65781638550371,0.00786487296936885,0.251904622855828,"UP","UTP20","27340"
"ENSG00000258647",9448.04129591223,-1.01712834610875,0.382888830957884,-2.65645864770768,0.00789661349991316,0.252080839324513,"DOWN",NA,NA
"ENSG00000178252",937547.747723253,-0.256060630699568,0.0963960449004769,-2.65633959322641,0.00789940216138467,0.252080839324513,"DOWN","WDR6","11180"
"ENSG00000214353",68771.9892775367,-0.584085787485412,0.219886608851131,-2.6563044950175,0.00790022444932557,0.252080839324513,"DOWN","VAC14-AS1","100130894"
"ENSG00000244158",1221.11101332535,-0.66721686636907,0.251390043453382,-2.65411015171251,0.00795178645098367,0.252616708602014,"DOWN",NA,NA
"ENSG00000169733",324362.132991282,-0.294324858846326,0.11090577944724,-2.65382796381989,0.00795843903878854,0.252616708602014,"DOWN","RFNG","5986"
"ENSG00000255629",13937.855234651,-0.433828710945014,0.163577110173136,-2.65213580607846,0.00799843636833157,0.252616708602014,"DOWN",NA,NA
"ENSG00000232934",17819.8040702308,-0.476397544065593,0.179672711791918,-2.65147411264832,0.00801412562733569,0.252616708602014,"DOWN",NA,NA
"ENSG00000108958",11311.651455639,0.253711088334991,0.0956870602611501,2.6514670598361,0.00801429300324309,0.252616708602014,"UP",NA,NA
"ENSG00000237324",2926.92978968586,0.465092493320765,0.175412198323921,2.65142617084082,0.00801526343425259,0.252616708602014,"UP",NA,NA
"ENSG00000154370",205326.959123835,-0.340860174787523,0.12858096925979,-2.65093797900089,0.00802685797025934,0.252616708602014,"DOWN","TRIM11","81559"
