"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez"
"ENSG00000165312",91676.2976492829,-0.397384062564267,0.135100428743423,-2.94139749414832,0.00326734962288912,0.0972097622839866,"DOWN","OTUD1","220213"
"ENSG00000273650",2737.86053757681,-0.984431082175098,0.334828497650942,-2.94010542436375,0.0032810059139973,0.0974036310301636,"DOWN",NA,NA
"ENSG00000101082",33762.7880770084,-0.470937222961451,0.160182253606502,-2.94000872355273,0.003282030063629,0.0974036310301636,"DOWN","SLA2","84174"
"ENSG00000145113",14980.5354057119,-1.03767243786828,0.353091269596373,-2.93882213246016,0.00329462087653401,0.097655836937861,"DOWN","MUC4","4585"
"ENSG00000204623",106056.710732133,0.406112741050893,0.138241200250647,2.93771133579978,0.00330644729743931,0.0977685300866653,"UP","ZNRD1ASP","80862"
"ENSG00000187097",164386.653374455,0.274049822192009,0.0932879012442614,2.93767807547142,0.00330680200872583,0.0977685300866653,"UP","ENTPD5","957"
"ENSG00000228140",3710.66246940905,0.958592580147774,0.326350345001442,2.93731137359005,0.00331071507103749,0.0977685300866653,"UP",NA,NA
"ENSG00000176946",265538.49845241,-0.251203315989632,0.0855469308926353,-2.93643867019498,0.0033200446248114,0.0979228489402037,"DOWN","THAP4","51078"
"ENSG00000263126",259112.742321456,-0.369877013492,0.126044173684999,-2.93450306093777,0.00334082258155155,0.0981763987028893,"DOWN",NA,NA
"ENSG00000235423",452751.436219837,-0.559857162336189,0.19078945836188,-2.93442398308129,0.00334167396170233,0.0981763987028893,"DOWN",NA,NA
"ENSG00000169442",9267.46846278663,-0.952070929907745,0.324478839880069,-2.93415413547349,0.00334458072418477,0.0981763987028893,"DOWN","CD52","1043"
"ENSG00000102901",501060.464549983,-0.351966110428844,0.119956847990614,-2.93410602499645,0.00334509920562629,0.0981763987028893,"DOWN","CENPT","80152"
"ENSG00000207421",1962.32593798176,-0.717678511080855,0.244776854588051,-2.931970476901,0.00336818764455991,0.0981992431832033,"DOWN",NA,NA
"ENSG00000184371",214322.600144777,-0.734332825539142,0.250516132783976,-2.93127958418697,0.00337568822709116,0.0981992431832033,"DOWN","CSF1","1435"
"ENSG00000273407",2000.65070723291,-1.09344433389727,0.373075271877683,-2.93089469155643,0.00337987335473164,0.0981992431832033,"DOWN",NA,NA
"ENSG00000100625",21782.8535174108,-0.788612405810837,0.269088279289675,-2.93068285208324,0.00338217880507698,0.0981992431832033,"DOWN","SIX4","51804"
"ENSG00000250412",1951.08223710948,0.956367987987523,0.326332180882398,2.93065791244221,0.00338245031753622,0.0981992431832033,"UP",NA,NA
"ENSG00000187243",336475.506200501,-0.374546529247431,0.127823358794931,-2.9301884473895,0.00338756498595012,0.0981992431832033,"DOWN","MAGED4B","81557"
"ENSG00000229152",21523.1038524574,0.781990100134798,0.266877566913432,2.93014549397647,0.00338803330078763,0.0981992431832033,"UP",NA,NA
"ENSG00000167747",52201.7868643252,0.521355642828206,0.177945811021749,2.92985622889704,0.00339118865148968,0.0981992431832033,"UP","C19orf48","84798"
"ENSG00000102554",32648.8680271791,-1.12109257105772,0.382665153009151,-2.92969600770234,0.00339293752160526,0.0981992431832033,"DOWN","KLF5","688"
"ENSG00000104980",222689.489042687,-0.310998320422375,0.106157560553434,-2.92959181429036,0.00339407526956051,0.0981992431832033,"DOWN","TIMM44","10469"
"ENSG00000233232",12570.8603057484,-0.775507615499559,0.264782067702623,-2.92885247943049,0.00340215847552133,0.0981992431832033,"DOWN",NA,NA
"ENSG00000103024",291413.490111742,-0.408039777154104,0.139327936734973,-2.92862857741352,0.00340460986905885,0.0981992431832033,"DOWN","NME3","4832"
"ENSG00000137288",316930.840780761,-0.262900929040338,0.089796904391875,-2.92772819754492,0.00341448393106194,0.0981992431832033,"DOWN","UQCC2","84300"
"ENSG00000143258",240856.07970813,-0.340952647975959,0.11646135829288,-2.92760322371067,0.00341585652149981,0.0981992431832033,"DOWN","USP21","27005"
"ENSG00000281859",2033.11160483455,-0.713618515140496,0.243756032836119,-2.92759324492401,0.0034159661403907,0.0981992431832033,"DOWN","SNORD38B","94163"
"ENSG00000267470",32966.6738302625,0.483601977283097,0.165205612521622,2.9272732923635,0.00341948257874028,0.0981992431832033,"UP","ZNF571-AS1","100507433"
"ENSG00000233739",14795.9595965936,-0.601502715403846,0.20557303506489,-2.92598061420837,0.00343372333406071,0.0981992431832033,"DOWN",NA,NA
"ENSG00000117859",323475.610140024,0.360811131457582,0.123327023118572,2.92564534790303,0.00343742559256517,0.0981992431832033,"UP","OSBPL9","114883"
"ENSG00000123600",74227.8321221312,0.277017301944721,0.0946910269537724,2.92548629850598,0.00343918320407325,0.0981992431832033,"UP","METTL8","79828"
"ENSG00000180113",57840.4635206478,-0.66823890190893,0.228434185269511,-2.92530166236078,0.00344122459375692,0.0981992431832033,"DOWN","TDRD6","221400"
"ENSG00000110881",334922.652483425,-0.319266859175356,0.109143626674303,-2.92519928926389,0.00344235693504992,0.0981992431832033,"DOWN","ASIC1","41"
"ENSG00000253653",2398.08578031987,1.20591892305785,0.412282976514936,2.9249786960684,0.00344479805301323,0.0981992431832033,"UP",NA,NA
"ENSG00000135976",114263.171418235,0.543061269318585,0.185693312016028,2.92450634555816,0.0034500304559624,0.0981992431832033,"UP","ANKRD36","375248"
"ENSG00000271653",15563.1694899865,-0.987660725146822,0.337757933068164,-2.92416736499716,0.00345378992759957,0.0981992431832033,"DOWN",NA,NA
"ENSG00000123094",176477.252506193,-0.523009070125392,0.178877900224864,-2.92383279023249,0.0034575041926364,0.0981992431832033,"DOWN","RASSF8","11228"
"ENSG00000182132",111707.616211959,0.565514016631146,0.193421603624994,2.92373760755062,0.0034585615224833,0.0981992431832033,"UP","KCNIP1","30820"
"ENSG00000149646",14338.2983423922,-0.405817399857194,0.138802393836734,-2.92370605894978,0.00345891204273635,0.0981992431832033,"DOWN","CNBD2","140894"
"ENSG00000234684",19253.0809609109,0.399935114435207,0.136799722408308,2.92350823082459,0.00346111074628364,0.0981992431832033,"UP","SDCBP2-AS1","100507495"
"ENSG00000142731",9689.55476779216,0.704648479783471,0.241089424214209,2.92276810598456,0.00346934793671311,0.0982983344297184,"UP","PLK4","10733"
"ENSG00000283619",5129.83441000905,0.937867832506255,0.320917845820714,2.9224545930369,0.00347284254324012,0.0982983344297184,"UP",NA,NA
"ENSG00000279631",7623.62258845518,1.16259741271493,0.3980780124169,2.92052657130273,0.00349440397067926,0.0986606155701187,"UP",NA,NA
"ENSG00000267834",6787.53797604903,-0.638699932712446,0.218714608067835,-2.92024359211687,0.00349757881153368,0.0986606155701187,"DOWN",NA,NA
"ENSG00000129347",228378.843141588,-0.411704290810488,0.140984869432699,-2.92020195122443,0.00349804621651735,0.0986606155701187,"DOWN","KRI1","65095"
"ENSG00000278274",5859.11613895456,-0.427504436295738,0.146456577305883,-2.91898420787801,0.00351174013661723,0.098929907201681,"DOWN","SNORA61","677838"
"ENSG00000278266",11712.5086342427,0.663764182121145,0.227478448606886,2.91792117532954,0.00352373414162249,0.0990506924922029,"UP",NA,NA
"ENSG00000111319",1509.59314148851,-1.67454137001021,0.573932976411133,-2.91766014296879,0.00352668501707701,0.0990506924922029,"DOWN","SCNN1A","6337"
"ENSG00000137628",28447.3111701177,0.760198206332838,0.260564816800101,2.9175013559718,0.00352848114573457,0.0990506924922029,"UP","DDX60","55601"
"ENSG00000205632",11531.936443297,1.03323374791532,0.354567234562798,2.91407001887628,0.00356749881213181,0.0999235947518294,"UP","LINC01310","100128946"
"ENSG00000187266",76024.8362870605,-0.455741197726847,0.156395486890983,-2.91403036485654,0.00356795200237034,0.0999235947518294,"DOWN","EPOR","2057"
"ENSG00000254129",5465.40903348395,1.16813912091913,0.401453807660461,2.90977217958562,0.00361692299541194,0.101057844957288,"UP",NA,NA
"ENSG00000124253",24603.1522735403,-1.77468524521631,0.610062432629553,-2.90902233983968,0.00362560951304631,0.10105962762891,"DOWN","PCK1","5105"
"ENSG00000104960",1333436.20760068,-0.42292993043292,0.14539811743364,-2.90877170831285,0.00362851718154978,0.10105962762891,"DOWN","PTOV1","53635"
"ENSG00000054965",1509656.36152047,0.259001643312972,0.089044685619669,2.90867042216567,0.00362969284095283,0.10105962762891,"UP","FAM168A","23201"
"ENSG00000278851",25.8306565763238,-1.76192716777614,0.6061478388309,-2.9067614448225,0.00365191581808506,NA,"DOWN","MIR6879","102466756"
"ENSG00000248356",676.414665367275,1.06709787603922,0.367130124969584,2.90659306731538,0.00365388187671928,NA,"UP",NA,NA
"ENSG00000111907",478815.92901933,-0.731577046541218,0.251704667493426,-2.90648979149472,0.00365508825219526,0.101502805686698,"DOWN","TPD52L1","7164"
"ENSG00000196154",19540.691695445,-1.22845990501111,0.422671488794848,-2.90641772056542,0.00365593033468084,0.101502805686698,"DOWN","S100A4","6275"
"ENSG00000179111",10635.0058571782,-0.982265550186786,0.337988632342455,-2.9062088372,0.00365837194126653,0.101502805686698,"DOWN","HES7","84667"
"ENSG00000278224",54436.9813417848,-0.491381202154872,0.169181604379681,-2.90445999703433,0.00367887212077611,0.10195304027159,"DOWN","PRICKLE4","29964"
"ENSG00000264545",4215.14405727927,0.815216615112707,0.280824145658407,2.9029434531044,0.00369673378584616,0.102210619772972,"UP",NA,NA
"ENSG00000128886",21723.7851815347,-0.44880051386141,0.154850575008785,-2.89828122262994,0.00375213982786767,0.103523861958557,"DOWN","ELL3","80237"
"ENSG00000081181",261131.200797769,-0.322106861799068,0.111139662822728,-2.89821701468395,0.00375290811760413,0.103523861958557,"DOWN","ARG2","384"
"ENSG00000254838",3406.08576252539,0.759197848860562,0.262282262169972,2.89458327291903,0.00379662192459812,0.104563663074687,"UP","GVINP1","387751"
"ENSG00000167380",121018.238894557,0.452418571929349,0.156324375210377,2.8941012642494,0.00380245510418616,0.104563663074687,"UP","ZNF226","7769"
"ENSG00000235421",2174.20118701148,1.06582301490691,0.368323968722825,2.89371071506066,0.00380718742944873,0.104563663074687,"UP",NA,NA
"ENSG00000168884",81103.1045485347,-0.489770933671513,0.169258145950506,-2.89363286429199,0.00380813139482431,0.104563663074687,"DOWN","TNIP2","79155"
"ENSG00000105146",14330.0286996357,-0.64138037530084,0.221734258833381,-2.89256328126902,0.00382112198058202,0.10479976043525,"DOWN","AURKC","6795"
"ENSG00000279443",2567.11356350918,-0.91894300732996,0.317782483637467,-2.89173587169238,0.00383119886469828,0.104854706211285,"DOWN",NA,NA
"ENSG00000131480",24743.6594055711,-0.580926577708094,0.200896066435511,-2.89167721407116,0.00383191416186415,0.104854706211285,"DOWN","AOC2","314"
"ENSG00000204315",27096.5057325261,-0.383015566232718,0.132525768160896,-2.89012145749429,0.00385093009388898,0.105083784869059,"DOWN","FKBPL","63943"
"ENSG00000236404",21483.8793511574,0.753036575134329,0.260574230856281,2.8899119174592,0.00385349783162593,0.105083784869059,"UP","VLDLR-AS1","401491"
"ENSG00000237672",1951.25376078765,1.22253777087537,0.423135167221624,2.88923697574643,0.0038617792551872,0.105189400465778,"UP",NA,NA
"ENSG00000185527",1092.06989427393,-1.30649740392546,0.4522628805495,-2.88880087248828,0.00386713876532959,NA,"DOWN","PDE6G","5148"
"ENSG00000115616",14016.4982769048,-0.851960872478393,0.294974040426636,-2.88825712000337,0.003873830699922,0.105286908829853,"DOWN","SLC9A2","6549"
"ENSG00000196177",252357.482405954,0.399831619418842,0.138434901860689,2.88822843115969,0.00387418406406315,0.105286908829853,"UP","ACADSB","36"
"ENSG00000144857",131559.09039236,-0.502941342233745,0.174189336577266,-2.88732566594657,0.00388531850695725,0.105469379857232,"DOWN","BOC","91653"
"ENSG00000217165",8523.94990940429,0.978950114403236,0.339150665292806,2.88647558322806,0.00389582974443359,0.105634538104466,"UP",NA,NA
"ENSG00000137509",384677.328548826,-0.444780802610215,0.154114528980818,-2.88604069682214,0.00390121707788389,0.10566054562473,"DOWN","PRCP","5547"
"ENSG00000273455",2522.57548384737,-0.712540499392274,0.247034582258138,-2.88437551082507,0.00392190786839702,0.106100503002065,"DOWN",NA,NA
"ENSG00000197451",272662.007176212,-0.250322240406405,0.0868465567655582,-2.88235077738486,0.00394720046485216,0.106663816865048,"DOWN","HNRNPAB","3182"
"ENSG00000283208",83719.8147959754,0.69112893008013,0.239852798927051,2.88147119054605,0.00395823418132755,0.106840979412507,"UP",NA,NA
"ENSG00000197540",3586.07633406491,-1.07773827976697,0.374121062681738,-2.88072067378841,0.00396767095276563,0.106853618474297,"DOWN","GZMM","3004"
"ENSG00000118690",34465.1308318376,0.501353820446742,0.17405289629021,2.8804681285556,0.00397085097117928,0.106853618474297,"UP","ARMC2","84071"
"ENSG00000127377",4915.59044698312,-1.48444400252338,0.515503097222814,-2.87960249030621,0.00398176855057557,0.106853618474297,"DOWN","CRYGN","155051"
"ENSG00000279018",2060.2549888704,1.30929275869918,0.45473884180796,2.87921909967854,0.00398661264255504,0.106853618474297,"UP",NA,NA
"ENSG00000179632",445639.702492318,-0.301628604122584,0.104766732308411,-2.87904946042083,0.00398875772014399,0.106853618474297,"DOWN","MAF1","84232"
"ENSG00000204930",1164.21625467584,1.19386315024075,0.414690515101865,2.87892562468542,0.00399032427678734,NA,"UP","FAM221B","392307"
"ENSG00000272593",22527.6452492627,-0.497157702989338,0.172690965368656,-2.87888658175035,0.00399081829663365,0.106853618474297,"DOWN",NA,NA
"ENSG00000281327",8762.12207074616,-1.26787185163185,0.440433421689915,-2.87869128270762,0.00399329029712179,0.106853618474297,"DOWN",NA,NA
"ENSG00000212978",30531.8548688071,0.353660591269771,0.122858814335235,2.87859355621622,0.00399452779343165,0.106853618474297,"UP","LOC339803","339803"
"ENSG00000239883",18931.3201072402,0.798803848326873,0.277613642477566,2.87739406895836,0.00400974511492029,0.107127773827729,"UP",NA,NA
"ENSG00000111834",8455.88260388232,1.11267877548585,0.386801292119042,2.87661597351492,0.00401964456372612,0.107127773827729,"UP","RSPH4A","345895"
"ENSG00000149346",58507.8198557724,0.341077828432748,0.118579820094411,2.87635643367639,0.00402295153398047,0.107127773827729,"UP","SLX4IP","128710"
"ENSG00000272416",6037.52916356023,-0.798201834355797,0.277553110056668,-2.87585260418386,0.00402937821365615,0.107127773827729,"DOWN",NA,NA
"ENSG00000140025",36099.0991165017,0.371370884828119,0.129149193507272,2.87551841976627,0.00403364609737567,0.107127773827729,"UP","EFCAB11","90141"
"ENSG00000178602",13044.0676441818,-1.03873720233685,0.361236124641668,-2.87550754611609,0.00403378503414282,0.107127773827729,"DOWN","OTOS","150677"
"ENSG00000187815",25578.361766621,0.377216293135248,0.131191144073742,2.87531826784906,0.00403620421068391,0.107127773827729,"UP","ZFP69","339559"
"ENSG00000133812",221322.054550244,0.300878676933221,0.104718128644405,2.87322434833537,0.00406305472972006,0.107720609895389,"UP","SBF2","81846"
"ENSG00000137413",112112.603265396,-0.255620887364336,0.0889797067064719,-2.87279984196378,0.00406851793938449,0.107745734241569,"DOWN","TAF8","129685"
"ENSG00000178386",41151.5617340425,0.291983948457878,0.10166886586378,2.87191113992644,0.00407997673792049,0.107929406810999,"UP","ZNF223","7766"
"ENSG00000140398",668532.413009208,-0.377407505690006,0.131466697518487,-2.8707460734452,0.00409504330974196,0.1082044623599,"DOWN","NEIL1","79661"
"ENSG00000163884",228784.165243019,-0.673913188693414,0.234779703346227,-2.87040650911634,0.00409944402889023,0.1082044623599,"DOWN","KLF15","28999"
"ENSG00000283224",12380.2644401573,0.919484567727672,0.320424488320633,2.86958269808513,0.00411013837832951,0.108366863917481,"UP",NA,NA
"ENSG00000196440",212563.283063085,0.322401252386628,0.112389602672887,2.86860389857401,0.00412287762593671,0.108557266540611,"UP","ARMCX4","100131755"
"ENSG00000144589",194549.218807475,-0.384227462839567,0.133979399424615,-2.86781001026771,0.00413323652589567,0.108557266540611,"DOWN","STK11IP","114790"
"ENSG00000174989",42958.2615886923,0.488438847995446,0.170356016216799,2.86716523925898,0.00414166707040602,0.108557266540611,"UP","FBXW8","26259"
"ENSG00000253661",14165.5150476205,0.780380169487871,0.272186484097885,2.86707906189503,0.0041427950425757,0.108557266540611,"UP","ZFHX4-AS1","100192378"
"ENSG00000188931",34307.3775625054,0.690078413295438,0.240701988585432,2.86694105582975,0.00414460197922,0.108557266540611,"UP","CFAP126","257177"
"ENSG00000273253",58513.9010251624,-0.419389038691194,0.146317749335825,-2.86628956907082,0.00415314166465319,0.108580864878857,"DOWN",NA,NA
"ENSG00000119147",21469.5521766916,-1.03862260849852,0.362373751161197,-2.86616402311242,0.00415478915400252,0.108580864878857,"DOWN","ECRG4","84417"
"ENSG00000153487",116513.85257998,-0.301399437790449,0.105196091571928,-2.86512011317803,0.00416851094617302,0.108580864878857,"DOWN","ING1","3621"
"ENSG00000260747",41894.3328810828,0.29927759174609,0.104456491256648,2.86509328568934,0.00416886412438741,0.108580864878857,"UP",NA,NA
"ENSG00000004866",153799.417247399,-0.337831312615698,0.117922945945399,-2.8648479726085,0.00417209487852212,0.108580864878857,"DOWN","ST7","7982"
"ENSG00000149548",6030.50149523912,0.794007109959183,0.277160689969611,2.86478977248267,0.00417286170294254,0.108580864878857,"UP","CCDC15","80071"
"ENSG00000275976",2507.53736163611,0.589994462733293,0.205984862022286,2.86426127114846,0.00417983090564608,0.108643731197844,"UP",NA,NA
"ENSG00000137872",331551.606238041,0.373119328087739,0.130335061075101,2.8627701940673,0.00419955029040655,0.10903406629499,"UP","SEMA6D","80031"
"ENSG00000100836",1641237.79539397,-0.28625034993314,0.100002373272065,-2.86243556594773,0.00420398730109347,0.10903406629499,"DOWN","PABPN1","8106"
"ENSG00000172404",5493.0965198554,0.698671877499433,0.244117260082354,2.86203391461846,0.00420931862296636,0.109053802022367,"UP","DNAJB7","150353"
"ENSG00000265479",27730.7067363716,0.382792331479428,0.133844370390409,2.85998081475421,0.00423666637677588,0.109512833976027,"UP","DTX2P1-UPK3BP1-PMS2P11","441263"
"ENSG00000068137",106571.700087905,-0.433981234371475,0.151757669378981,-2.8596988616615,0.00424043461448208,0.109512833976027,"DOWN","PLEKHH3","79990"
"ENSG00000205084",123978.960288002,0.383308121915476,0.134039232075465,2.8596711274776,0.00424080543958127,0.109512833976027,"UP","TMEM231","79583"
"ENSG00000189376",68985.9580052704,-0.308075714851733,0.1077485671736,-2.85920938842161,0.00424698353064482,0.10955380975645,"DOWN","C8orf76","84933"
"ENSG00000257086",9070.62943874042,-0.542072098620854,0.189622348574091,-2.85869309549791,0.00425390122072916,0.109607957606475,"DOWN",NA,NA
"ENSG00000161010",1267123.77186095,-0.26981672441197,0.0943953952611787,-2.85836744118106,0.00425826984205197,0.109607957606475,"DOWN","MRNIP","51149"
"ENSG00000185585",37114.2387908406,-1.20641314663037,0.422116524327701,-2.85800976057929,0.00426307278123744,0.109613340121882,"DOWN","OLFML2A","169611"
"ENSG00000233200",1055.8371633862,-1.28915296819917,0.451096734194743,-2.85781933336417,0.00426563184360313,NA,"DOWN",NA,NA
"ENSG00000106511",4909.92758590326,-1.18753172735714,0.415658986878499,-2.85698556952953,0.00427685281709683,0.109849284250536,"DOWN","MEOX2","4223"
"ENSG00000141562",420126.301454486,-0.278007639056812,0.0973406227959409,-2.85602897404521,0.00428975985367902,0.109928297443283,"DOWN","NARF","26502"
"ENSG00000261663",8421.9883693411,-0.580400184835104,0.203235163728577,-2.85580592544623,0.00429277445051747,0.109928297443283,"DOWN",NA,NA
"ENSG00000281938",153979.595794297,0.69243933965387,0.242473352723318,2.85573376157338,0.0042937501872151,0.109928297443283,"UP",NA,NA
"ENSG00000179051",321063.896381153,-0.314250528112289,0.110092738973174,-2.85441647690191,0.00431159673389166,0.110266891390556,"DOWN","RCC2","55920"
"ENSG00000142227",50695.0088644284,-0.739836444047194,0.259286553943351,-2.8533544558922,0.00432603391413274,0.110517660840601,"DOWN","EMP3","2014"
"ENSG00000131652",69965.1595690172,-0.332811273251564,0.116683473001226,-2.85225717654177,0.00434099642160443,0.110599228313923,"DOWN","THOC6","79228"
"ENSG00000128000",150465.009633052,0.35034651010869,0.122833635813533,2.85220337074881,0.0043417313229727,0.110599228313923,"UP","ZNF780B","163131"
"ENSG00000198221",8128.33470700633,0.623857365449317,0.21877111375752,2.85164414412035,0.00434937614829001,0.110599228313923,"UP","AFDN-DT","653483"
"ENSG00000271970",1646.45379206116,0.707022290844659,0.247949407130203,2.85147804557318,0.00435164912338192,0.110599228313923,"UP",NA,NA
"ENSG00000251566",1557.7676386915,0.92290939865155,0.323728055452696,2.85087864059533,0.00435986063677342,0.110599228313923,"UP",NA,NA
"ENSG00000051108",434113.222065346,-0.374214070106994,0.131266520129318,-2.85079599686451,0.00436099391091063,0.110599228313923,"DOWN","HERPUD1","9709"
"ENSG00000137463",14861.0916403532,-0.724718129022776,0.254331034660706,-2.84950725730187,0.00437870067871093,0.110871088981996,"DOWN","MGARP","84709"
"ENSG00000101182",459555.734815854,-0.267220908862346,0.0938036342040611,-2.84872660989905,0.00438945813106307,0.110871088981996,"DOWN","PSMA7","5688"
"ENSG00000272170",20687.1118369911,-0.367388196769723,0.128967063055035,-2.84869786181721,0.00438985474139679,0.110871088981996,"DOWN",NA,NA
"ENSG00000237440",33905.5123930009,0.552988231593119,0.194125208302165,2.84861629475945,0.00439098022245448,0.110871088981996,"UP","ZNF737","100129842"
"ENSG00000272821",142252.468016453,-0.436897804767558,0.153422823111092,-2.84767152571038,0.00440403543588074,0.11108318132722,"DOWN",NA,NA
"ENSG00000261302",1495.06195385653,0.839901290041005,0.295034125560882,2.84679370037039,0.00441619711245989,0.111188373949678,"UP","LOC105371286","105371286"
"ENSG00000151320",1057642.64515265,0.352509219769202,0.123835679799457,2.84658848193079,0.00441904466123831,0.111188373949678,"UP","AKAP6","9472"
"ENSG00000237927",1438.19970677388,-1.4040786796761,0.493340280933037,-2.84606535071617,0.00442631100026474,0.111188373949678,"DOWN",NA,NA
"ENSG00000260409",3286.53055755805,1.35691803179611,0.476776246882427,2.84602691654379,0.00442684528109444,0.111188373949678,"UP",NA,NA
"ENSG00000264608",40250.1381647383,-0.749685255013039,0.263548744810249,-2.84457911401856,0.00444701408054689,0.111469681577585,"DOWN",NA,NA
"ENSG00000267342",23660.2632197129,-0.432806967921387,0.15216396797579,-2.84434596231249,0.0044502698037675,0.111469681577585,"DOWN",NA,NA
"ENSG00000079263",7131.59365986496,0.585128020270813,0.205744272288571,2.84395776252828,0.00445569540597083,0.111469681577585,"UP","SP140","11262"
"ENSG00000116830",44330.6803774873,0.559859501044447,0.196864417711602,2.84388366141726,0.00445673174741278,0.111469681577585,"UP","TTF2","8458"
"ENSG00000126062",188684.473384538,-0.27096973170132,0.09531127558119,-2.84299764166409,0.00446914011133165,0.111662986593178,"DOWN","TMEM115","11070"
"ENSG00000223358",2724.06964104256,0.806554765326651,0.283869637983314,2.84128577841798,0.00449320279958415,0.112146769875395,"UP","EHHADH-AS1","339926"
"ENSG00000228404",15074.7799882937,-0.721760164827549,0.254163626599965,-2.83974608988227,0.00451494552819495,0.112515901855896,"DOWN",NA,NA
"ENSG00000260570",102706.734950308,-0.455928210996481,0.160562352710914,-2.83957106568661,0.00451742315820581,0.112515901855896,"DOWN",NA,NA
"ENSG00000172476",9540.10945508025,0.644049619777551,0.226943697732143,2.83792687884071,0.00454075835472548,0.112944868283761,"UP","RAB40A","142684"
"ENSG00000230330",26323.8266102467,0.464910519429205,0.163834079525271,2.83769116154795,0.00454411271750598,0.112944868283761,"UP",NA,NA
"ENSG00000236266",14151.2700503928,0.727091253827211,0.256265413621434,2.83725862008558,0.00455027381553327,0.112980315829802,"UP",NA,NA
"ENSG00000162840",34265.8393732797,-1.39514575996667,0.49184576980641,-2.83655130451929,0.0045603650868442,0.11311317186818,"DOWN",NA,NA
"ENSG00000280603",3464.4644499775,-0.769940367686033,0.271492778612655,-2.83595155503022,0.00456893758950977,0.113208120273409,"DOWN",NA,NA
"ENSG00000030582",294698.818253679,-0.383598957521383,0.13528249426876,-2.83554024927499,0.0045748250111758,0.113236410364799,"DOWN","GRN","2896"
"ENSG00000089091",67411.0691810616,0.318255183298244,0.112261251295914,2.83495132669902,0.00458326679917956,0.113327802171216,"UP","DZANK1","55184"
"ENSG00000259813",12345.3383957515,-0.44626820491219,0.157492467162618,-2.83358444344769,0.00460291450149075,0.113520780259909,"DOWN",NA,NA
"ENSG00000246731",54421.2959562706,0.65557975969966,0.23137333474744,2.83342832230546,0.00460516344758112,0.113520780259909,"UP","MGC16275","85001"
"ENSG00000118137",3132.70873727394,-0.798137770251624,0.281721421041422,-2.8330744864952,0.00461026418395565,0.113520780259909,"DOWN","APOA1","335"
"ENSG00000244055",33427.95571042,0.582779687935019,0.205728866685756,2.83275603138959,0.00461485926206412,0.113520780259909,"UP",NA,NA
"ENSG00000242950",1706.71297824211,1.5331238612592,0.541578660540517,2.83084244812948,0.00464255833839008,0.114012461603531,"UP","ERVW-1","30816"
"ENSG00000186687",290572.771411595,0.293673155217971,0.103749884115252,2.83058779026431,0.00464625583338639,0.114012461603531,"UP","LYRM7","90624"
"ENSG00000220201",97518.5935521059,-0.660610953871078,0.233399564340615,-2.83038640512202,0.00464918172500043,0.114012461603531,"DOWN","ZGLP1","100125288"
"ENSG00000232160",8299.61977524368,0.700880642247552,0.247672052347342,2.82987376090628,0.00465663737883621,0.114078053897752,"UP","RAP2C-AS1","101928578"
"ENSG00000100359",652528.105715409,-0.311075269580663,0.109953578200236,-2.82915094417542,0.00466716807492251,0.11418477769361,"DOWN","SGSM3","27352"
"ENSG00000236850",71846.8056506341,0.552444857273439,0.195300302280848,2.82869432776917,0.00467383161397598,0.11418477769361,"UP",NA,NA
"ENSG00000259030",52662.6787336132,0.424166445446434,0.14998242876202,2.82810759198644,0.00468240666854488,0.11418477769361,"UP","FPGT-TNNI3K","100526835"
"ENSG00000212694",210561.535317289,-0.516402034196382,0.182606141334542,-2.82795545879431,0.00468463239620622,0.11418477769361,"DOWN","LINC01089","338799"
"ENSG00000119509",51093.6410238543,0.423301051485027,0.149685526738749,2.82793574440786,0.00468492089024114,0.11418477769361,"UP","INVS","27130"
"ENSG00000267107",28167.0145333447,-1.00176726092752,0.354487497928331,-2.82595935479242,0.00471392450861917,0.114658824180627,"DOWN","PCAT19","100505495"
"ENSG00000160993",108285.769579642,-0.269797222832728,0.0954783335010067,-2.82574289830774,0.00471711087403436,0.114658824180627,"DOWN","ALKBH4","54784"
"ENSG00000189134",14053.8340894263,-0.498194125027885,0.176343098289266,-2.82514104527452,0.00472598075050347,0.114658824180627,"DOWN","NKAPL","222698"
"ENSG00000168404",44058.7462030481,-0.884533618071587,0.313106080409015,-2.82502855554932,0.00472764025402178,0.114658824180627,"DOWN","MLKL","197259"
"ENSG00000076321",77865.2330300984,0.320703913542644,0.113524422835903,2.82497726507903,0.00472839709122571,0.114658824180627,"UP","KLHL20","27252"
"ENSG00000215068",3855.04342467803,0.951494184368442,0.336991315738104,2.8234976390546,0.00475027758051134,0.115072460252366,"UP","LOC153684","153684"
"ENSG00000261857",5316.2910019273,-1.3832024746502,0.489964929075899,-2.82306424922901,0.00475670381448288,0.115111267461842,"DOWN","MIA","8190"
"ENSG00000125952",413914.842396293,-0.282504702464198,0.100138819591989,-2.82113074245582,0.00478546950018953,0.115606668385198,"DOWN","MAX","4149"
"ENSG00000102317",315163.562441858,0.671564173850631,0.238055766527956,2.82103720336371,0.00478686510894662,0.115606668385198,"UP","RBM3","5935"
"ENSG00000277561",2778.62138751218,0.954148626989563,0.338385115700535,2.81971216439073,0.00480667437139915,0.115796717458611,"UP","GOLGA8IP","283796"
"ENSG00000261118",2014.59060688886,0.710769280286929,0.25211760420832,2.81919734450448,0.00481439088975363,0.115796717458611,"UP",NA,NA
